"longitude","latitude"
2625948.41609028,1266643.5033291
2585858.23816261,1143527.14941925
2499582.45174533,1122082.69566545
2615131.58801187,1105752.84007423
2602135.82291636,1130549.43440648
2661921.37536437,1203451.0114106
2664738.36405517,1180972.08720898
2688501.33322454,1173374.47391768
2623052.96317672,1128706.11041061
2685792.11264175,1131084.47100758
2685374.99317082,1207266.58057562
2784860.83738053,1153110.64957526
2527672.88603635,1167577.71300068
2633028.23645354,1124852.23904793
2503185.73790764,1119423.50256156
2678835.97159802,1210009.62708939
2581762.07030166,1242488.04899604
2649941.6030035,1143487.77632605
2571750.67692801,1129760.19130773
2526885.76239287,1164893.94516635
2499752.9526623,1117878.01422016
2688084.11161777,1281524.60864938
2659662.88250946,1135647.62661297
2586860.67544127,1105320.98048215
2619920.47775269,1173713.67965805
2572510.50449508,1158995.90824495
2575147.03346599,1110256.51337026
2733731.48549487,1243724.01466449
2527666.80436238,1167587.56973618
2665379.34547097,1211291.39082687
2634836.15659709,1254341.04072428
2707123.77881154,1119898.52787759
2614175.35547958,1121990.35392298
2697509.08223881,1268272.7818926
2662147.95065979,1203489.6087474
2750168.51883861,1187763.89748599
2635516.08450594,1187107.52392249
2683312.49546154,1247646.87652802
2647832.59827314,1254350.21581604
2681245.61259919,1250752.71043693
2625920.35538275,1092326.24315353
2689354.05440976,1198642.29525027
2567005.56377882,1133559.09164821
2501779.11783105,1124369.6902562
2559326.11496481,1142690.90154436
2665952.72041029,1211488.71067079
2709947.02051504,1257144.37438406
2742107.63390097,1224382.4269888
2707837.93559372,1239439.77106049
2589207.78204625,1114167.48863183
2683265.88908951,1247179.32218805
2598697.26091333,1142097.51898203
2829196.49927056,1165322.80672118
2639309.68651736,1157457.09226974
2626646.46523871,1092466.89174276
2547278.09383887,1148881.84254609
2559316.44795269,1142716.20199553
2627923.86427591,1246569.02539732
2580007.29266931,1113387.70219422
2552580.20735686,1207754.1029593
2500740.81575212,1118776.39674223
2509724.79700718,1141766.60573319
2588366.78533918,1168796.78505367
2660137.9476498,1184183.67017093
2538986.39606179,1150703.88325008
2500641.95564979,1118377.88243906
2698011.42791728,1276621.42153055
2661727.99460097,1203903.50223765
2534344.9566338,1151748.44530561
2560025.2436503,1204434.35493239
2579092.86842666,1079768.25304065
2498687.82315465,1117726.21740737
2739066.35562182,1192391.57761614
2719288.26232596,1198438.71259725
2534659.88662399,1152124.66562483
2692223.22392366,1203914.76994773
2645647.63736065,1164015.5400737
2739910.26806617,1217428.14496184
2784074.32599482,1182918.86364489
2563320.44209605,1235583.6175931
2611569.47043179,1173795.67674972
2617043.16221317,1147255.55858362
2677981.72665109,1253244.15354457
2774083.35661727,1142077.06539012
2742446.63155905,1235694.13964274
2630457.36149983,1170054.69940027
2615242.31503557,1209274.37015803
2697503.62396018,1115121.27876544
2637155.79590484,1160418.27262096
2588235.29432323,1168707.8872349
2540297.93308993,1152022.42912832
2666149.85032189,1211507.90450782
2680427.49183,1244965.43408997
2637959.83518809,1160515.89235863
2781457.08200923,1148057.53360295
2630443.29111859,1156301.19747445
2606413.74541332,1112911.67000519
2553763.02162618,1145742.97594574
2730392.58378299,1211248.48066228
2553388.16427012,1114877.57731319
2688769.35912677,1151971.74565661
2621990.20618026,1091106.50401245
2588204.75244155,1168819.78140287
2645139.68659203,1163976.131863
2623725.77782401,1241670.54634104
2590278.91442001,1150232.73552144
2687965.45210691,1168893.09861373
2689793.32206715,1251115.98199233
2717877.12157668,1095784.58992716
2692462.92575424,1168854.27183419
2678785.26840112,1199339.89903905
2813801.74359536,1185559.35214615
2506877.13865888,1143182.46556426
2661727.99460097,1203903.50223765
2801389.25218578,1134867.33086826
2589081.58339981,1172045.28787157
2680031.67753936,1201656.79354637
2680792.22235698,1233093.20238773
2670888.19647957,1244661.584857
2722716.14691098,1237220.45100681
2565246.44312392,1122803.90172735
2698465.81218188,1279555.6556807
2696039.80249119,1209261.74759101
2561167.61679415,1144560.24084996
2579827.29525432,1186556.85306707
2638496.95241988,1162731.88608489
2612165.25146625,1118833.78499853
2684814.33181527,1235721.74677784
2743544.31655328,1239797.37242531
2645224.46474135,1163824.24448016
2684712.97082669,1235484.24369447
2756148.85963608,1255120.86125507
2548211.75993807,1200394.54758223
2602728.96330186,1199760.26614161
2768025.76732359,1135631.20199793
2600267.37925843,1144251.96951344
2718845.8680391,1095937.22126797
2640040.43155482,1159395.90101613
2729914.81855553,1129142.27257414
2662133.82957862,1203486.57120318
2559475.34178933,1147940.12580509
2713913.95914957,1091250.28929431
2759939.08606575,1183205.21862276
2500495.91072315,1118213.40254723
2679784.81336974,1248258.92605965
2623774.64627439,1096064.97727797
2680353.90223384,1243380.62820294
2626663.13827901,1092446.73198678
2500480.66525968,1117859.32122487
2678710.92321875,1252606.43381411
2663806.52167483,1200379.34627101
2645630.62263922,1122171.23675752
2663794.64656336,1258035.32347132
2552303.65097503,1115766.7205325
2632528.31239044,1170581.92451393
2814423.37781997,1186376.72461156
2500269.66071345,1126544.76564798
2650346.20993803,1142467.60575524
2641929.95137207,1155298.75803202
2694057.63551201,1182560.4001405
2717756.73967194,1095855.08373814
2500691.85818952,1119221.25532604
2665997.39484335,1211523.67059766
2555247.58421219,1115166.67976009
2702437.66172539,1112434.84637642
2728882.71453041,1223941.59903445
2689645.67639061,1174218.08072445
2568819.50161905,1206555.44769726
2639929.51581113,1159258.31611056
2614381.12056149,1192586.21180584
2500690.03722971,1119021.16053304
2688480.37050075,1281458.5957893
2579496.39766867,1180719.72429899
2621979.31940304,1095026.5941841
2629498.62130733,1156454.69014959
2500578.51818845,1118322.22333516
2718022.54016524,1095673.88988028
2594553.37990807,1201891.0390064
2717483.0444639,1095459.62704517
2527672.42679938,1167577.71854121
2686766.65657321,1156130.14787542
2624708.94401128,1098244.25597825
2635100.8150549,1156968.30065982
2635028.60093599,1155527.92690119
2688108.27323096,1281440.67550318
2738955.93510555,1187385.39832339
2557796.70264004,1130357.35772085
2527483.9134831,1167542.30767133
2666137.28994037,1211681.20556975
2499232.26280506,1129300.7024229
2640066.41922748,1159637.08687206
2707678.13323418,1107827.20085624
2500926.00336145,1118453.04826307
2688530.88965428,1165550.37981505
2716079.82052735,1085603.52914777
2636362.68046871,1157809.21084483
2768421.98718538,1153501.95198011
2642965.59298972,1183599.60274552
2583541.35245115,1104984.50507918
2611361.33613672,1267721.36003174
2744154.34365923,1234900.5023958
2570741.75871894,1202674.86197067
2789007.09673351,1151967.63826131
2568588.16855245,1161241.19494233
2683328.58664519,1247195.43683308
2502110.30078932,1114939.4767866
2630564.22682882,1156104.04333272
2725389.44123709,1081692.56976342
2707322.01613634,1279090.73237629
2564356.99596757,1143846.02533129
2631771.84232094,1169221.84841218
2539114.63402394,1182668.71575595
2644795.52476695,1163601.58625148
2636167.95247965,1159556.70819956
2652833.91438112,1139547.88857919
2783261.509952,1145094.75700337
2682738.72924649,1143635.95922958
2540405.34515454,1150742.11948191
2742462.02346472,1233357.6513453
2711179.44883401,1237661.2159409
2616691.88086117,1116748.9383264
2527673.8044115,1167584.03886959
2679920.08002001,1211856.12451418
2613107.44821036,1267575.2983688
2704512.85259302,1205005.02560913
2640057.7886517,1159505.85079778
2670632.21729142,1194052.17922401
2614433.18001519,1179426.1617498
2559734.92257067,1142160.77158568
2559348.85487506,1142916.75180327
2669648.82895804,1209706.26496816
2580886.57010365,1128145.36644328
2754784.74683219,1238997.99389807
2703711.14093693,1112182.22126501
2689281.7394593,1203655.91209406
2699199.66658938,1220417.68430367
2648003.67706875,1138851.32211368
2623219.65126354,1093170.46037747
2704616.82346959,1111482.99746612
2647047.67445513,1169436.51979975
2683381.00501449,1247158.25729565
2706640.24872625,1280535.67077451
2681020.31786976,1240310.71270578
2631941.64416316,1170632.69521393
2762168.68071564,1174203.62502112
2666284.76459673,1211832.93567058
2708384.60879932,1118691.95677017
2683304.45886179,1246719.30345756
2689187.91849279,1165981.57513498
2654525.8377565,1181764.88434495
2621223.11099614,1088365.58910191
2744668.42648521,1234590.49459431
2645659.62581463,1121966.01596309
2764053.28786793,1151554.82332472
2611362.1916761,1267706.90709049
2784978.85232215,1152261.68255847
2697053.29241739,1240822.74700414
2502253.38619314,1126991.28506701
2618014.6731685,1104066.83782996
2784622.42405585,1152208.03217014
2604461.71427426,1103236.03253557
2642978.85521764,1169385.36117095
2656235.56462708,1233982.25101919
2559285.98838751,1142360.7825312
2502580.70255414,1119050.3205576
2729050.92546013,1224548.18165179
2553564.45114468,1146142.93421471
2669668.68936537,1157981.18830324
2535465.80993574,1151911.95688156
2666021.75550075,1211917.73883531
2622280.77168637,1089272.27480821
2572809.93091933,1159340.27184043
2735430.40201104,1189091.29380081
2756654.48543806,1168969.46332327
2608339.87671969,1187003.66616064
2724551.82118557,1276173.71991991
2539193.00904291,1182236.67493529
2822883.44812169,1207150.87269402
2614472.14371768,1267575.24629251
2722270.66346535,1087322.6820999
2571546.56710353,1221355.70089568
2641784.87186432,1159238.11406538
2623969.68794495,1087765.55880336
2688085.18811365,1281588.23480332
2587176.78861002,1105235.03505553
2688749.70031217,1173057.05729724
2640240.68987539,1154051.15834647
2695275.02654585,1158463.43355109
2681521.28267506,1224413.98871325
2612945.04683582,1109101.02819841
2637250.08586501,1103371.30694274
2553097.4144367,1115241.79306678
2656936.58217809,1187294.04592487
2641758.940572,1155272.33482843
2690137.64001126,1167353.13213214
2643056.31008076,1154405.23945897
2708396.32378111,1122014.65114345
2614780.72910549,1108500.23887495
2547395.29488918,1148753.52659391
2555844.24146585,1129225.31152253
2601329.99024293,1100756.22349186
2709991.17904732,1119971.52837768
2807147.72466791,1184074.23276451
2557317.39291301,1167496.61881691
2638334.25043772,1158375.16616221
2746465.70657616,1270502.33188797
2654535.64332083,1181585.20753022
2500220.13329041,1117531.85237545
2683343.51261555,1247149.27926834
2680268.96251247,1241451.87594115
2685773.17846874,1248798.3686425
2666210.26387996,1211363.93013619
2711618.08236583,1208006.31464236
2734863.72035396,1219777.07481662
2609419.05873704,1191470.9204101
2610627.76213819,1262199.29269806
2564628.29775343,1142389.46779531
2692786.35263998,1108639.50683499
2784204.0667657,1152350.69629807
2638626.40463697,1162470.80303606
2762139.82052925,1161612.13696434
2681624.13360464,1224461.76352973
2683544.73477313,1221619.0375916
2822321.08406899,1203299.61330819
2624467.07183748,1093500.95458337
2635450.95768723,1100136.65498031
2561040.42616605,1140937.22480635
2694414.52697826,1112314.43383922
2647471.45552079,1139946.79388037
2625964.1265285,1101154.96557469
2787436.10655802,1158569.1916877
2645584.02104244,1163860.08744304
2561778.810417,1170117.98001844
2624261.14537231,1140679.63097538
2764951.65398585,1179089.86823214
2524556.28441012,1173693.20005963
2559449.55811397,1142155.79608102
2591059.90221531,1128176.4245702
2646390.10936794,1167020.57761685
2636338.26323982,1160431.73597077
2578817.57637238,1182456.43816644
2640152.61602629,1159342.50927164
2686538.62501459,1156705.98556447
2627455.57866452,1245714.51333526
2683602.25090053,1245927.02293726
2635966.68916339,1160633.38648328
2663331.92795679,1204513.65276843
2574019.23844643,1161369.26315288
2618661.40610989,1207223.68872926
2730569.68693742,1211204.31923209
2720072.54935646,1216335.82516681
2761725.10668654,1134436.56822335
2803417.32147542,1130099.15894627
2819984.28603547,1168745.94123462
2582823.11269895,1131968.73727815
2560778.57232521,1101888.30163132
2565059.82647238,1101679.76367084
2553644.95462887,1137401.46979863
2506444.20036183,1120036.48116732
2696771.50829408,1213830.37060879
2742658.68197055,1185686.75845367
2679415.95207708,1244892.86728531
2741222.34783558,1220464.00270927
2568849.15463564,1117513.24015191
2500128.59764967,1121913.98812956
2677063.04561036,1175844.7688683
2605721.4253717,1264863.72929904
2638248.12062777,1100261.44362836
2499413.48968165,1117355.98797633
2692822.91149895,1262277.21737807
2679608.25946247,1212177.82983097
2606607.55862327,1092499.21600497
2689352.77890783,1198630.82434575
2681228.12549707,1251317.6675721
2580685.68083808,1146846.8666653
2613210.23310723,1261292.62759421
2711362.14464505,1091677.33902707
2662338.98255613,1202056.07931521
2550249.01555503,1147324.49764502
2715042.47650166,1162924.96230309
2605032.15385498,1105145.20182269
2791687.57697094,1145081.9535958
2642305.51627205,1177314.77078883
2623994.37387712,1096715.1719967
2708174.85182849,1110073.16662201
2630936.44709142,1156332.50128655
2769615.91991466,1183012.06866675
2769653.90754605,1182876.68720275
2778766.85012625,1153289.557408
2688380.67999043,1281470.44425857
2659038.96005997,1238404.44853089
2782430.18461717,1147631.16507818
2567375.64702319,1132575.694922
2501150.40272477,1117996.2040183
2560734.60031532,1140420.83885984
2683423.36888399,1246826.49793261
2636898.2634379,1161687.78420477
2715309.45982553,1083393.46831781
2537780.86873805,1150951.70221833
2722274.87273813,1116956.99682625
2635009.16257752,1172250.94219726
2675558.56231738,1175949.36805341
2771125.96186325,1183985.65928079
2649961.62884397,1143398.8957679
2566196.01680321,1100831.21104755
2622477.94135016,1094361.849033
2572480.50993237,1145957.52631217
2734776.94377185,1146871.23602797
2699489.22715335,1259973.58182399
2614557.50154552,1136468.90078177
2735501.16215986,1229079.67704068
2670561.47383381,1157457.0709009
2737984.71787364,1142477.18108478
2561271.03842122,1101890.80122579
2500651.97177157,1119165.76465084
2581570.37753314,1107415.97111499
2702046.63689385,1227104.18715934
2668045.32408313,1211720.23858026
2632942.51500352,1168931.88495464
2782268.4644821,1182879.3116416
2634826.45554408,1154913.22176342
2653324.42205602,1144460.55619791
2754852.13726929,1215081.09603752
2562154.31084057,1118996.22735767
2635381.49896792,1154845.1968518
2626671.18230824,1092503.46326615
2697811.03023922,1228621.93010088
2742849.96205773,1185727.57102005
2716883.00088389,1095917.60050235
2559406.06998316,1142397.76798987
2601839.45464573,1252077.27351777
2554903.41624449,1204690.29363774
2733451.13303877,1164874.3018612
2700433.04985163,1221169.1111789
2799378.01385819,1140697.72663561
2696395.80857262,1108857.79942953
2661951.33658043,1203474.7805437
2625299.86360404,1092573.87541546
2668830.92440511,1198083.9260532
2674863.36650235,1158387.11224968
2584073.65932544,1108143.10159444
2571400.03205918,1220336.47436784
2675886.53153012,1158853.41304976
2557656.32300006,1099518.07360422
2683288.19387105,1246726.30240324
2632068.67655942,1170668.61191639
2717442.22182421,1102910.73798697
2683314.56895138,1246752.46982014
2615439.54350164,1146853.8348071
2656028.19080216,1246132.01965182
2571138.18602038,1130130.05551608
2679746.76448695,1214671.62970249
2548196.69424832,1147745.37501684
2636944.21709915,1102057.53811727
2687163.42418332,1154404.07513503
2635047.27784476,1156707.52325891
2781859.74405292,1147008.45961147
2818624.7051639,1187074.02388488
2505077.99439818,1152771.295134
2783082.7428283,1196491.30749078
2694012.7723979,1143131.68477619
2614602.12623276,1178208.61287607
2588168.87315233,1103635.2072041
2507856.65832716,1137409.81615039
2774215.75063491,1134610.51228386
2638737.84594214,1158378.19384432
2679113.58078945,1210415.33850384
2556847.55931872,1156093.1630304
2537582.15341504,1150664.93927217
2592243.39068632,1149651.02067548
2553908.25774732,1145698.28289066
2675413.50321341,1191423.93636153
2670251.90216896,1154626.64815177
2611485.55667124,1110960.80438451
2640061.25339365,1159491.97781334
2706585.04759785,1225159.97149304
2594258.57591674,1120278.31192611
2568719.84926268,1246664.80468763
2734761.21841546,1219717.59497944
2724245.44382027,1207146.81146906
2662496.11825934,1203207.84978612
2592289.34497428,1119975.82049922
2588686.79915004,1106740.76386034
2626700.50248696,1092462.23693833
2591022.10326573,1118410.03716639
2720515.70035787,1255666.35286024
2742252.87328476,1224256.78734846
2615428.46700733,1157382.43693247
2617510.18309051,1148023.04766737
2661964.74416369,1203487.92738535
2504030.10388789,1130030.76721833
2679510.92515813,1244882.68745268
2644655.39686382,1168822.06103329
2662183.11997141,1203488.08482422
2635917.1992743,1160579.73039459
2744230.56266604,1230928.13736391
2604717.52157074,1135409.45449059
2750312.31824679,1183762.4127543
2570307.72149558,1100588.19936068
2606125.81158284,1116611.97352737
2742950.94894062,1229431.36263556
2536233.48674626,1152154.67697895
2663673.29408469,1206744.95758683
2683380.97328404,1247155.14344732
2688733.40275346,1147976.50271062
2624507.11493147,1093466.65331568
2610935.67099646,1268242.26050116
2679050.30627871,1207618.60325929
2497781.57739361,1142477.5902796
2561018.39064185,1116315.63707305
2564620.42067604,1142383.17760731
2683426.23700914,1247754.99967406
2739734.57560569,1203682.2209801
2764937.95283838,1182543.88325743
2612093.34824498,1104584.47327339
2499570.19348964,1117122.6830019
2634834.52910352,1155175.17899549
2679396.90440756,1212101.18599108
2683252.76065539,1247586.88234167
2732965.30236341,1150387.24198549
2573148.51891311,1127310.5838518
2532688.02957862,1154307.62057913
2733484.9122774,1164936.65353604
2614784.49991641,1245847.2645367
2687881.8211614,1196688.44587685
2587813.57671409,1103557.20889125
2559348.90733428,1148003.45604158
2593922.83452446,1124736.48925598
2706649.63151423,1280519.4924847
2605970.03825845,1214484.78258403
2798609.30122743,1143677.65741819
2641587.99464432,1155325.17992204
2623989.46009186,1096999.1870306
2554944.856242,1137426.73213159
2791841.03080895,1180505.36609599
2680238.48980885,1242631.30699417
2576614.8469464,1123208.66211646
2616043.84708187,1129428.20466105
2643626.18866072,1261076.21671778
2645668.11303132,1178039.01552597
2683887.08486933,1248345.2705152
2688998.33498457,1188745.91153009
2641288.2640593,1111377.88160392
2643326.47311049,1128980.36762144
2623219.65126354,1093170.46037747
2507852.08907701,1137448.13125865
2630478.91312785,1156247.79498654
2637475.41468526,1122580.63053938
2679465.59593196,1244921.3302519
2574933.55497318,1083780.79349621
2673251.83216095,1183472.16085249
2510190.67526829,1163809.21696589
2497501.5780252,1142251.98234248
2720131.61720081,1095721.89512767
2683991.28917141,1251786.53287813
2628145.71085314,1095864.05740537
2635811.57208453,1159193.0601471
2492233.85491785,1119201.02004763
2646199.72053284,1164899.21782495
2620014.09897012,1099713.88056008
2635404.77731733,1158231.2768611
2626733.70115867,1092473.27708691
2566670.71437658,1206081.27015826
2695700.67400056,1110658.79640219
2626659.43075779,1092532.42686652
2559423.72959797,1142246.79426158
2641382.32939315,1163970.00567441
2733945.42337889,1254267.39772624
2718275.9103031,1135202.8509818
2625625.10067569,1170986.65415762
2672635.58130008,1198507.51718201
2684397.88748092,1247934.88142575
2635736.38961738,1160779.42357663
2559323.75036256,1138246.32204932
2614636.39010152,1142473.13818224
2668396.34043481,1203656.96532625
2665824.8709544,1211698.53949868
2672739.10233022,1158895.79913321
2620849.89176067,1264976.42192832
2626578.51564084,1096988.92903759
2677055.40897736,1175897.70190185
2500892.83893814,1118464.0428167
2579263.67785375,1079732.75941739
2704071.17561273,1231588.03681125
2588237.32983348,1147200.58319554
2688311.98971536,1281428.3790645
2527609.39846662,1150824.34541804
2559249.90164489,1142877.17867731
2717102.92934769,1095791.18976817
2614858.29268194,1108294.54732097
2559799.44172636,1142187.90964022
2500332.12763357,1120105.27949337
2572637.60249691,1159250.23266474
2662149.66147172,1203486.06887654
2641689.86553545,1155267.74312295
2620480.44706828,1174219.26094628
2600902.57616906,1172645.24647244
2640475.54801183,1109944.44668571
2682809.8547372,1247736.45805481
2740570.85077898,1228560.65560594
2538129.57352312,1151658.5984616
2679511.45837474,1212183.32020194
2683811.79443394,1247244.61517417
2507698.78763652,1137089.25979932
2679616.63167955,1212222.30360495
2551953.46673046,1115769.04984495
2566072.15117596,1100507.06939273
2559556.24208334,1142086.04273313
2793065.17345477,1163900.58413971
2623351.79641474,1096235.65175678
2632672.34786627,1171247.15940063
2688319.23667078,1281536.13552293
2559253.43794745,1142309.97694603
2665176.52266845,1211521.09125353
2694248.46469315,1237310.73063826
2739897.29690063,1217437.18138867
2599654.26768293,1194378.6045352
2690208.84790469,1209078.08549037
2674414.95106326,1158274.04329094
2801371.40273795,1136083.4404403
2672654.79811257,1159046.19915816
2582465.11249849,1143148.25291273
2620938.8920994,1093398.09614988
2565474.84978577,1104788.87448663
2552675.23325773,1187864.2247299
2732713.85243275,1248882.05732317
2637841.38788846,1106309.14425336
2600959.29556835,1199571.97353267
2687166.97427597,1154381.44641045
2688502.42433352,1281210.38067367
2564633.10840946,1142344.86149214
2569366.31869523,1218840.41049796
2694897.13003627,1152429.20463412
2488191.71540898,1118764.42792809
2694299.13078551,1226203.27672145
2719339.26076793,1084912.48241611
2704955.52389071,1117172.37987541
2679587.66715574,1244834.57055304
2499231.30624293,1150656.62795692
2527661.72702238,1167604.52953001
2687138.85140369,1203360.5230614
2679597.05975034,1244832.91757934
2705105.18346165,1114113.12784368
2694155.92391932,1142997.5022009
2560517.28629493,1121009.51008056
2776745.32006129,1166909.77698208
2752394.68114808,1247110.91469293
2687952.39574756,1195013.86080431
2560699.97697878,1140417.28521239
2721808.11957079,1124994.35595209
2606975.99733817,1119773.65630374
2683465.59083203,1247181.01937927
2784207.94581862,1152502.51502838
2622567.06913548,1087443.04183691
2620236.64395897,1213704.65750228
2500386.60731456,1120390.89331586
2634664.75749583,1158272.6618531
2570295.19747534,1104389.31669555
2683395.59219797,1247157.68419173
2757096.27650343,1208696.05525515
2607243.74074801,1239774.75677218
2663362.23850953,1190915.85878449
2675872.43147844,1158804.31836332
2553221.77380094,1217114.20627726
2688210.93902356,1281721.67352662
2638242.65639291,1107359.53178053
2508271.96366204,1137589.92570752
2626725.95632732,1106500.20149056
2614541.85573461,1258191.63705985
2568343.98848356,1142661.34901719
2684320.18484302,1211521.02712311
2674991.17393398,1185766.91649794
2544551.82651136,1149384.73546195
2665998.0248198,1211521.67633517
2688326.3154301,1281369.54321478
2638728.97471626,1106251.04027397
2503715.91826093,1163912.95983471
2728220.80543448,1220293.13974067
2666921.5703501,1211936.32995024
2683080.35003143,1248446.43175058
2729665.28279192,1199031.78469028
2677334.98895942,1212961.65313728
2617316.95612111,1153495.29912108
2563409.43970565,1098610.69114865
2686669.06289087,1155865.91878483
2662919.75915173,1202540.56430222
2728451.24555858,1227111.85824972
2715022.67095887,1154262.8629753
2584639.82017725,1113098.20822171
2572617.02741281,1159242.87844272
2744190.58171707,1234914.39407193
2829808.88079778,1159956.64403604
2644865.19132716,1163955.29025351
2686495.23352909,1156976.85610331
2732366.8989984,1219742.93461522
2602956.90719156,1187736.25277218
2733947.57431262,1153194.05584876
2567672.65607377,1102782.82051773
2640193.18947653,1154076.18759682
2553522.34897641,1115025.95506318
2561464.95575412,1142422.80044185
2771124.13482335,1183728.8157802
2662027.61741331,1203558.95531307
2636381.12572332,1156722.76851129
2675196.07340972,1180420.9902113
2697684.71708318,1168365.26180222
2653878.7666361,1179907.12503704
2723395.13728616,1180664.83643663
2565582.09228948,1100687.92745502
2672749.7404753,1158871.91421561
2639998.43611124,1159429.4170018
2614597.41173505,1136413.30286987
2557544.66565272,1099812.00940427
2807370.00476445,1126136.50341212
2666636.32788957,1211406.03198676
2648839.24525762,1123138.86833234
2679536.65816062,1244828.99365321
2611305.39427468,1267653.7615202
2593726.7772251,1150445.44116496
2632090.93813747,1170654.38999977
2632927.17813836,1116289.93364945
2771736.38736179,1171797.76254649
2674349.87991047,1188241.84042488
2665063.29558433,1211855.83941515
2576608.96275677,1126101.45032088
2591297.47087155,1123591.61400601
2737460.30939235,1219107.75339549
2499646.41235762,1118923.54643554
2637158.16077557,1161586.77502751
2724428.88398849,1082739.86551808
2683122.77420841,1247107.03931098
2601192.0722848,1237259.98084365
2591995.09444338,1115456.87643426
2787272.47525847,1158536.17717021
2616498.29860713,1176241.61640337
2568159.93702565,1093301.55545554
2560741.20247435,1140867.02220247
2501119.68834083,1117996.70627638
2628592.21238761,1170085.67297034
2682722.25263229,1144215.06906775
2501011.81794539,1118131.44315671
2633986.78337982,1170539.9682167
2615167.68495596,1177141.91048463
2717087.5461474,1095793.33943238
2704760.91617325,1231218.98344845
2645364.44774544,1163909.00923816
2716406.30456588,1206707.81689317
2720611.96172498,1096732.33431985
2626633.79063243,1092458.83216204
2716330.13118572,1113544.98158
2707704.58653787,1173562.95241079
2592089.85230911,1105861.67029181
2537054.44949148,1151548.80828269
2733025.45567968,1202969.03290932
2681092.60945497,1238661.75096953
2636458.99987635,1157716.30105284
2688402.95453911,1271695.90003421
2644217.18976713,1138068.24543056
2583849.63931609,1125558.86129469
2604003.61088861,1131819.20135911
2675446.08951845,1180427.13374179
2636031.99559645,1166846.18789273
2653048.91984947,1178858.0446999
2706264.62984417,1171545.96412237
2544970.80532096,1215388.67645368
2603176.21446124,1099919.02271317
2747936.54231379,1159398.9614536
2637766.1308115,1160133.58961886
2623956.59368755,1096416.64808729
2642258.91994605,1155025.02602756
2718718.54981411,1095795.1908299
2560054.22132328,1112732.0933206
2737612.20124655,1141830.85955943
2645702.55874646,1165737.52743228
2681558.04034296,1161295.57704219
2733977.78349882,1153216.29962902
2690208.62650323,1153573.19579909
2532718.75927859,1151446.58692931
2661854.53946388,1204783.22456045
2603968.19112593,1140397.9055274
2645241.56711534,1178508.14845894
2554742.72683229,1145302.52160237
2759831.36720894,1190495.46912969
2748297.82783218,1238132.98846842
2622536.17241337,1087345.32114153
2595038.81501613,1191747.87969617
2556016.84624312,1122075.15522065
2665642.61689787,1211591.68816581
2704911.95588149,1247745.97001909
2688532.80342776,1239684.07359714
2634043.32468927,1156322.79627641
2570778.30412197,1108436.24378177
2683287.18894328,1247469.72389638
2497454.65561599,1142444.79106331
2784275.82559036,1188657.81876643
2500410.53103553,1118016.12880255
2662396.48948079,1256644.97732448
2499984.69419147,1118260.8625403
2609401.24166542,1149155.58322256
2637394.40436248,1161175.35975364
2739577.76125973,1242352.64607996
2623971.8402814,1096419.37612333
2675346.37862588,1214699.42583557
2614104.64511436,1183916.24897772
2609963.73104393,1109539.86966118
2637029.91537627,1161659.13323189
2705118.487849,1132681.52898043
2709473.53205857,1239214.07874451
2610506.95024408,1257706.03866681
2688322.15611551,1281501.70528934
2636983.17034147,1161623.04967073
2645945.95750485,1164415.9095992
2669126.88309279,1209736.3270584
2732247.31546034,1174176.91574512
2588149.63894115,1167771.69897189
2710337.15061328,1242829.70710366
2515727.14485608,1170907.95541668
2727621.33894018,1227462.95294296
2500960.51640589,1118255.8047196
2539318.67597566,1184445.75773907
2642417.38575642,1249789.23734436
2635970.27352858,1159892.36261977
2673230.58480748,1185777.92610728
2689456.94017197,1198607.14445085
2649585.96426976,1139197.94849477
2662074.51868572,1203563.33383958
2744128.54482048,1234905.77022067
2549425.63421274,1149253.48369176
2744963.86687392,1152860.85622169
2553646.06511596,1145678.95394996
2580817.92022282,1184223.0342747
2687538.64470045,1153752.24078621
2662099.18348722,1203452.41293843
2683313.77094145,1246750.12355418
2617697.43860253,1160728.87694979
2633955.99723444,1243666.34221677
2616284.57318546,1165980.29760565
2531334.19766535,1189371.41544545
2682972.59347911,1246341.26350818
2666135.96083168,1211581.7961485
2532780.06384672,1165235.32585969
2641942.36601446,1155289.28399015
2640986.55355861,1165122.11739975
2624596.68701103,1195964.86429108
2688314.95947656,1281500.81896244
2752964.89465334,1188510.62770681
2669031.74881645,1155931.15453814
2708267.72730051,1094898.18505196
2708657.06151467,1274804.88050176
2694286.64241886,1152287.42135395
2562504.65318489,1140912.80197399
2593692.77477469,1247895.85618359
2578446.46249672,1133759.14965336
2622596.65499151,1087475.61274623
2547810.8736327,1171540.67993533
2659156.13858374,1153969.99989336
2635133.8064764,1157004.28896474
2566171.71506163,1100775.76251831
2572234.6487037,1125838.43581751
2623958.48350503,1096428.43934152
2631552.73941425,1170407.4154446
2640062.85697031,1159492.87783199
2688144.05580316,1198206.38763165
2553868.54164564,1113999.325226
2500748.39357235,1119134.49551734
2774535.61031903,1207705.57550861
2626710.84428214,1092454.38929638
2624001.32114117,1096465.51584683
2636185.77842787,1160008.37932043
2544851.24739665,1215245.80810564
2774941.894502,1149089.34108131
2679390.60512185,1208040.72097582
2636041.54153362,1160456.85481752
2689987.07614687,1200943.83714996
2605257.20981128,1198445.22183882
